Sample Alpha Mass VelocityDispersion Radius
DuvalGRS 0.27973267436028 56100 1.247321015625 8.5 
DuvalGRS 0.33276364207268 425 0.2271601171875 1.3999999761581 
DuvalGRS 0.82969576120377 4930 1.00072671875 3.4000000953674 
DuvalGRS 0.67496836185455 60800 1.73601359375 11.60000038147 
DuvalGRS 0.84400939941406 7570 1.0432528125 4.9000000953674 
DuvalGRS 0.87697231769562 62000 2.1565934375 10 
DuvalGRS 0.96646827459335 91800 2.43694828125 12.800000190735 
DuvalGRS 0.5807871222496 140000 2.30526875 13.10000038147 
DuvalGRS 0.27547645568848 215000 1.65953546875 18.299999237061 
DuvalGRS 0.71706682443619 44100 1.43007609375 13.10000038147 
DuvalGRS 1.1592475175858 15000 1.65528671875 5.4000000953674 
DuvalGRS 0.55105817317963 15100 1.17080484375 5.0999999046326 
DuvalGRS 1.305471777916 3250 1.107033203125 2.9000000953674 
DuvalGRS 1.0367854833603 6520 1.3153278125 3.2999999523163 
DuvalGRS 0.15531492233276 150000 0.7582 32.900001525879 
DuvalGRS 0.960125207901 5100 1.285575625 2.5 
DuvalGRS 4.3877687454224 83.800003051758 0.6005673046875 0.80000001192093 
DuvalGRS 0.16719484329224 142000 1.141045859375 15.300000190735 
DuvalGRS 0.648177921772 11200 0.847583203125 8.3000001907349 
DuvalGRS 0.28671705722809 4080 0.5109608984375 3.4000000953674 
DuvalGRS 0.36370474100113 329000 2.18208109375 21.5 
DuvalGRS 0.6355739235878 88900 1.956933125 12.60000038147 
DuvalGRS 0.35055011510849 43900 1.179307109375 9.3000001907349 
DuvalGRS 0.3534784913063 50000 1.2260675 9.8999996185303 
DuvalGRS 0.15186843276024 62200 0.847583203125 10.800000190735 
DuvalGRS 0.20902307331562 30100 0.81779375 7.6999998092651 
DuvalGRS 1.2783590555191 29900 2.03340046875 7.9000000953674 
DuvalGRS 1.2690970897675 17000 1.8124884375 5.5999999046326 
DuvalGRS 0.3954604268074 20900 0.9369275 7.8000001907349 
DuvalGRS 0.65993338823318 6470 0.864603828125 4.6999998092651 
DuvalGRS 0.28658136725426 81100 1.272824296875 12.10000038147 
DuvalGRS 0.58019363880157 44300 1.5235646875 9.3999996185303 
DuvalGRS 0.28710469603539 123000 1.36632890625 16 
DuvalGRS 0.19755274057388 47100 0.89438671875 9.6000003814697 
DuvalGRS 0.3678660094738 40200 1.175056015625 9 
DuvalGRS 0.37515583634377 22900 0.996473828125 7.1999998092651 
DuvalGRS 0.32723832130432 44100 1.141045859375 9.3000001907349 
DuvalGRS 1.1653612852097 39500 2.1396015625 8.6000003814697 
DuvalGRS 0.17069083452225 242000 1.34507890625 19.299999237061 
DuvalGRS 0.76722377538681 3810 0.881623046875 3.0999999046326 
DuvalGRS 0.80969268083572 9060 1.243070390625 4 
DuvalGRS 0.52537173032761 2250 0.728394453125 1.7999999523163 
DuvalGRS 2.3441982269287 1420 1.01348515625 2.7000000476837 
DuvalGRS 1.7490020990372 22900 2.22880796875 6.9000000953674 
DuvalGRS 0.44314494729042 4370 0.685803125 3.2999999523163 
DuvalGRS 0.2400748282671 146000 1.38332859375 15.5 
DuvalGRS 0.97614002227783 3020 1.111284921875 2 
DuvalGRS 0.24319852888584 277000 1.6765309375 20.39999961853 
DuvalGRS 0.37295535206795 27200 1.085774140625 7.1999998092651 
DuvalGRS 0.26694768667221 29100 0.907149765625 7.8000001907349 
DuvalGRS 0.58235836029053 66300 1.634041875 12.300000190735 
DuvalGRS 0.6737197637558 33000 1.58730265625 7.5 
DuvalGRS 0.44650849699974 35800 1.42157671875 6.6999998092651 
DuvalGRS 0.94717293977737 145 0.2879378515625 1 
DuvalGRS 0.63285040855408 229 0.2619647265625 1.2000000476837 
DuvalGRS 1.4596252441406 8660 1.51081671875 4.6999998092651 
DuvalGRS 0.34906026721001 89700 1.45132421875 12.60000038147 
DuvalGRS 0.54779374599457 56100 1.66803328125 9.3999996185303 
DuvalGRS 0.38734441995621 129000 1.62979296875 16 
DuvalGRS 1.7356573343277 1450 1.0517575 1.8999999761581 
DuvalGRS 0.39320454001427 61100 1.243070390625 13.10000038147 
DuvalGRS 0.5926126241684 29500 1.43432578125 7.1999998092651 
DuvalGRS 1.0040549039841 5370 1.136794375 3.5 
DuvalGRS 1.8659483194351 391 0.643195234375 1.3999999761581 
DuvalGRS 1.5224548578262 5920 1.41732703125 3.7999999523163 
DuvalGRS 0.31830358505249 32800 1.030495546875 8.1999998092651 
DuvalGRS 0.29851019382477 46700 1.102781484375 9.6000003814697 
DuvalGRS 0.50919193029404 1400 0.536577265625 1.8999999761581 
DuvalGRS 0.17935118079185 80500 0.996473828125 12.10000038147 
DuvalGRS 0.43864518404007 94700 1.65528671875 12.89999961853 
DuvalGRS 20.212724685669 289 2.131105625 1.1000000238419 
DuvalGRS 1.765303850174 2580 1.12829140625 3 
DuvalGRS 0.45439592003822 16400 1.026243046875 5.9000000953674 
DuvalGRS 0.32193419337273 6050 0.3783155859375 9.3999996185303 
DuvalGRS 0.22025255858898 65900 1.030495546875 11.39999961853 
DuvalGRS 0.97840857505798 14000 1.34507890625 6.4000000953674 
DuvalGRS 0.76622521877289 105000 2.1863290625 14.39999961853 
DuvalGRS 0.73181825876236 28700 1.43857546875 8.6000003814697 
DuvalGRS 0.81444025039673 313 0.365440546875 1.2999999523163 
DuvalGRS 1.1955088376999 6810 1.3280784375 3.9000000953674 
DuvalGRS 1.9976439476013 674 0.83056125 1.6000000238419 
DuvalGRS 0.27748548984528 89000 1.2558221875 13.199999809265 
DuvalGRS 0.4053867161274 118000 1.69352625 14.199999809265 
DuvalGRS 0.53519773483276 11800 1.026243046875 5 
DuvalGRS 0.86872869729996 1870 0.775228984375 2.2000000476837 
DuvalGRS 1.1390721797943 8250 1.187809296875 5.5999999046326 
DuvalGRS 0.4899907708168 12100 0.91140390625 5.9000000953674 
DuvalGRS 1.0226849317551 2160 0.890132265625 2.2999999523163 
DuvalGRS 0.22426697611809 28700 0.8220496875 7.8000001907349 
DuvalGRS 0.95212775468826 510 0.416890859375 2 
DuvalGRS 0.71192014217377 13200 1.187809296875 5.5999999046326 
DuvalGRS 0.43643137812614 76800 1.55330953125 11.800000190735 
DuvalGRS 3.4990484714508 3080 2.04614484375 2.2000000476837 
DuvalGRS 0.29323986172676 290000 1.8677184375 20.799999237061 
DuvalGRS 1.4337673187256 3610 1.204813203125 3 
DuvalGRS 0.22162705659866 139000 1.40032796875 13.300000190735 
DuvalGRS 1.1269525289536 13700 1.6042990625 5.0999999046326 
DuvalGRS 0.59782868623734 21000 1.247321015625 6.8000001907349 
DuvalGRS 1.510789513588 14100 1.71052140625 6.1999998092651 
DuvalGRS 0.46022996306419 25400 1.12829140625 7.6999998092651 
DuvalGRS 0.18241706490517 21200 0.6304091796875 7.6999998092651 
DuvalGRS 1.5946048498154 337 0.59203890625 1.2000000476837 
DuvalGRS 1.0048449039459 13600 1.40032796875 5.9000000953674 
DuvalGRS 0.48967677354813 51100 1.37482875 11.199999809265 
DuvalGRS 0.42794772982597 435000 2.4964153125 25.60000038147 
DuvalGRS 0.63814896345139 71700 1.8422278125 11.5 
DuvalGRS 1.0605584383011 65800 2.38597609375 10.5 
DuvalGRS 0.37348541617393 34900 1.141045859375 8.3999996185303 
DuvalGRS 1.0914254188538 37300 1.99941515625 8.6999998092651 
DuvalGRS 0.25313410162926 36000 0.9369275 8.6000003814697 
DuvalGRS 1.6851508617401 2210 1.141045859375 2.4000000953674 
DuvalGRS 0.60723793506622 21900 1.2388196875 7.3000001907349 
DuvalGRS 2.8953421115875 1380 1.209064140625 2.2999999523163 
DuvalGRS 1.6476818323135 165 0.3997547265625 1.2000000476837 
DuvalGRS 1.8157705068588 15800 2.0928734375 5.5999999046326 
DuvalGRS 0.8342462182045 309 0.386893984375 1.2000000476837 
DuvalGRS 0.33395698666573 2170 0.4425733984375 2.7000000476837 
DuvalGRS 0.77877485752106 41900 1.91445046875 7.5999999046326 
DuvalGRS 0.19644628465176 38700 0.5749790625 17.89999961853 
DuvalGRS 1.3676632642746 50000 2.432700625 9.8999996185303 
DuvalGRS 1.2933132648468 3280 1.17080484375 2.5999999046326 
DuvalGRS 0.20863005518913 43600 0.89864109375 9.3000001907349 
DuvalGRS 1.2998945713043 12200 1.65953546875 4.9000000953674 
DuvalGRS 0.59257119894028 7130 0.98796796875 3.5999999046326 
DuvalGRS 1.3028607368469 4310 1.196311328125 3.2999999523163 
DuvalGRS 6.0462493896484 4100 2.6620696875 3 
DuvalGRS 0.21607661247253 86300 1.00072671875 15.5 
DuvalGRS 0.34104827046394 14700 0.834816875 5.9000000953674 
DuvalGRS 0.65062063932419 40600 1.56180796875 9.1999998092651 
DuvalGRS 0.60744243860245 299000 2.717286875 21.10000038147 
DuvalGRS 0.41657170653343 59000 1.33232859375 11.699999809265 
DuvalGRS 3.9924910068512 1400 1.540561875 2 
DuvalGRS 0.44419264793396 45400 1.33232859375 9.6000003814697 
DuvalGRS 0.25752827525139 123000 1.34507890625 14.800000190735 
DuvalGRS 1.9221589565277 14600 2.08862546875 5.5 
DuvalGRS 1.6665849685669 192 0.4639584375 1.1000000238419 
DuvalGRS 0.58689785003662 3860 0.770971953125 3.0999999046326 
DuvalGRS 0.41767081618309 140000 1.82948234375 14.89999961853 
DuvalGRS 0.40366086363792 73900 1.47682140625 11.60000038147 
DuvalGRS 0.22345347702503 89700 1.12403984375 13.300000190735 
DuvalGRS 0.7852475643158 4810 0.97520859375 3.2999999523163 
DuvalGRS 1.575824379921 53.400001525879 0.2922582421875 0.60000002384186 
DuvalGRS 0.28233727812767 90400 1.302576953125 12.699999809265 
DuvalGRS 2.4997656345367 28500 2.8362146875 7.5999999046326 
DuvalGRS 0.26876145601273 20700 0.881623046875 5.9000000953674 
DuvalGRS 0.68488591909409 22500 1.34507890625 7.1999998092651 
DuvalGRS 0.30370828509331 78900 1.298326640625 12 
DuvalGRS 0.87118011713028 90100 2.30951671875 12.60000038147 
DuvalGRS 0.74207937717438 198000 2.313764375 23.5 
DuvalGRS 2.7734131813049 383 0.81779375 1.2999999523163 
DuvalGRS 1.2588306665421 6670 1.268573828125 4.4000000953674 
DuvalGRS 0.34920600056648 65100 1.36632890625 10.300000190735 
DuvalGRS 0.19970251619816 159000 1.166553671875 19.60000038147 
DuvalGRS 0.65055239200592 32400 1.40032796875 9.1000003814697 
DuvalGRS 7.3457736968994 2230 2.36898515625 2.5 
DuvalGRS 0.72905689477921 1240 0.6304091796875 1.7999999523163 
DuvalGRS 0.59563589096069 10700 0.81779375 7.8000001907349 
DuvalGRS 1.1783711910248 3430 1.026243046875 3.2000000476837 
DuvalGRS 1.5086109638214 14200 1.77425125 5.8000001907349 
DuvalGRS 0.75994163751602 1280 0.65597953125 1.7999999523163 
DuvalGRS 0.86182624101639 574 0.540845390625 1.2999999523163 
DuvalGRS 3.3963665962219 432 0.86885875 1.6000000238419 
DuvalGRS 1.9413826465607 3910 1.12829140625 5 
DuvalGRS 0.46395269036293 67100 1.5363125 11.199999809265 
DuvalGRS 0.6225118637085 25600 1.34932890625 7.4000000953674 
DuvalGRS 0.27827820181847 106000 1.3153278125 14.39999961853 
DuvalGRS 0.79370415210724 94700 2.2330559375 12.89999961853 
DuvalGRS 0.40484425425529 243000 2.0503928125 20 
DuvalGRS 0.25320810079575 166000 1.37907875 18.700000762939 
DuvalGRS 0.93471628427505 9220 1.285575625 4.4000000953674 
DuvalGRS 2.6976127624512 2150 1.2558221875 3.0999999046326 
DuvalGRS 0.20231421291828 113000 1.026243046875 18.10000038147 
DuvalGRS 0.79864227771759 84200 2.26703875 11.199999809265 
DuvalGRS 2.0697138309479 9050 1.884711875 4.5 
DuvalGRS 1.0181096792221 37600 1.96118125 8.5 
DuvalGRS 1.3060109615326 8270 1.47682140625 4.1999998092651 
DuvalGRS 0.31303888559341 297000 1.82523390625 23.799999237061 
DuvalGRS 12.214471817017 4550 2.819225 6 
DuvalGRS 0.75841224193573 4240 0.91140390625 3.2000000476837 
DuvalGRS 1.3127014636993 783 0.71987734375 1.6000000238419 
DuvalGRS 0.33119744062424 50800 1.107033203125 11.5 
DuvalGRS 0.61190950870514 127000 1.91445046875 18.10000038147 
DuvalGRS 1.1555995941162 24900 1.8209853125 7.4000000953674 
DuvalGRS 0.35500398278236 8790 0.732652734375 4.6999998092651 
DuvalGRS 0.37130478024483 26900 1.04750515625 7.5999999046326 
DuvalGRS 0.32345008850098 52400 1.187809296875 10.10000038147 
DuvalGRS 0.23924249410629 23300 0.800769140625 7.0999999046326 
DuvalGRS 0.9021360874176 1440 0.7241359375 2 
DuvalGRS 0.58684891462326 134000 2.07588125 15.60000038147 
DuvalGRS 0.36172953248024 158000 1.7445109375 16 
DuvalGRS 0.38350179791451 162000 1.621295 20.10000038147 
DuvalGRS 1.1949678659439 14300 1.6255440625 5.5 
DuvalGRS 0.97411584854126 54300 2.1268578125 10 
DuvalGRS 0.30701380968094 106000 1.34082875 15.300000190735 
DuvalGRS 0.30280211567879 276000 1.89320859375 19.89999961853 
DuvalGRS 0.40143096446991 297000 2.1480975 22.10000038147 
DuvalGRS 0.95220297574997 28700 1.72751625 7.8000001907349 
DuvalGRS 1.0121693611145 655 0.5877743359375 1.5 
DuvalGRS 0.20434245467186 297000 1.47682140625 23.60000038147 
DuvalGRS 2.8475775718689 21200 2.75976125 6.8000001907349 
DuvalGRS 0.30429539084435 90100 1.31957796875 13.300000190735 
DuvalGRS 0.5315734744072 246000 2.402966875 19.39999961853 
DuvalGRS 1.539760351181 1240 0.91140390625 1.8999999761581 
DuvalGRS 0.41716173291206 26500 1.111284921875 7.5 
DuvalGRS 0.47022166848183 15100 0.9922209375 6 
DuvalGRS 0.35747715830803 41500 1.0517575 11.199999809265 
DuvalGRS 0.23677031695843 82800 1.107033203125 13.39999961853 
DuvalGRS 0.34547221660614 87200 1.3110775 14.800000190735 
DuvalGRS 0.26411950588226 28000 0.890132265625 7.6999998092651 
DuvalGRS 1.6601598262787 10400 1.697775 5.0999999046326 
DuvalGRS 1.1748110055923 209 0.4468515625 0.89999997615814 
DuvalGRS 0.72805768251419 177 0.27496283203125 1 
DuvalGRS 0.32162326574326 86000 1.272824296875 14.39999961853 
DuvalGRS 0.62695276737213 448000 3.1377740625 24.5 
DuvalGRS 0.55741518735886 125000 1.91020203125 16.299999237061 
DuvalGRS 0.61178636550903 8400 0.88587765625 5.4000000953674 
DuvalGRS 1.2404909133911 4860 1.22181671875 3.4000000953674 
DuvalGRS 0.48340067267418 223000 2.20332078125 19 
DuvalGRS 1.5343455076218 29400 2.16933734375 8.1999998092651 
DuvalGRS 0.5389631986618 22200 1.14954859375 7.5999999046326 
DuvalGRS 1.8169230222702 1000 0.864603828125 2 
DuvalGRS 0.4647773206234 119000 1.68927734375 16.5 
DuvalGRS 1.1718261241913 17400 1.65953546875 6.3000001907349 
DuvalGRS 0.24545121192932 66800 1.12829140625 10.800000190735 
DuvalGRS 3.906112909317 2100 1.7827484375 2.2000000476837 
DuvalGRS 1.1253780126572 1370 0.71987734375 2.4000000953674 
DuvalGRS 0.22369180619717 155000 1.34932890625 16.10000038147 
DuvalGRS 0.57386463880539 27600 1.268573828125 8.3000001907349 
DuvalGRS 1.158104300499 1210 0.753942421875 2 
DuvalGRS 0.65195840597153 19700 1.281325234375 6.5999999046326 
DuvalGRS 0.63223111629486 16000 1.17080484375 6.1999998092651 
DuvalGRS 2.5396873950958 549 0.907149765625 1.3999999761581 
DuvalGRS 1.43052983284 6390 1.58305359375 3.0999999046326 
DuvalGRS 0.54854381084442 39400 1.3875784375 9.5 
DuvalGRS 0.42658993601799 93400 1.5958009375 13.300000190735 
DuvalGRS 0.27248749136925 160000 1.540561875 15.60000038147 
DuvalGRS 0.27084109187126 15700 0.745426953125 6.1999998092651 
DuvalGRS 1.7625420093536 201 0.519501171875 1 
DuvalGRS 1.3952484130859 2980 1.009232421875 3.4000000953674 
DuvalGRS 0.50952982902527 46700 1.43432578125 9.8000001907349 
DuvalGRS 1.3752557039261 2630 1.12403984375 2.4000000953674 
DuvalGRS 1.7960574626923 7650 1.33657875 6.5 
DuvalGRS 0.061268649995327 12600 0.21841802734375 8 
DuvalGRS 9.3771295547485 44 0.8220496875 0.5 
DuvalGRS 0.16070635616779 86100 0.962448828125 12.39999961853 
DuvalGRS 1.95747423172 1520 1.03900046875 2.2999999523163 
DuvalGRS 1.8157237768173 36600 2.0588890625 13.39999961853 
DuvalGRS 0.57706314325333 170000 2.26279078125 16.39999961853 
DuvalGRS 0.31563475728035 28200 0.9369275 8.3999996185303 
DuvalGRS 0.36854517459869 40400 0.979461796875 12.89999961853 
DuvalGRS 2.6341390609741 6120 2.1438496875 3 
DuvalGRS 0.87874937057495 27500 1.54481109375 8.6000003814697 
DuvalGRS 1.485808134079 2490 1.162302421875 2.2999999523163 
DuvalGRS 0.32384878396988 3610 0.519501171875 3.2999999523163 
DuvalGRS 2.935665845871 1850 1.4810709375 2.0999999046326 
DuvalGRS 0.24861580133438 50700 1.030495546875 9.8999996185303 
DuvalGRS 3.5776274204254 117 0.540845390625 1.1000000238419 
DuvalGRS 0.58444929122925 180000 2.28827765625 17.200000762939 
DuvalGRS 1.5928313732147 20100 2.08437734375 6.3000001907349 
DuvalGRS 1.3356878757477 33900 1.986670625 9.8000001907349 
DuvalGRS 2.8898980617523 17100 2.57287171875 6.4000000953674 
DuvalGRS 1.1966679096222 9130 1.31957796875 5.3000001907349 
DuvalGRS 0.50140047073364 6420 0.800769140625 4.0999999046326 
DuvalGRS 0.56312441825867 27800 1.196311328125 9.1999998092651 
DuvalGRS 0.21083997189999 38000 0.728394453125 12.199999809265 
DuvalGRS 1.1049375534058 16800 1.55755875 6.5 
DuvalGRS 1.4336434602737 49500 2.16933734375 12.89999961853 
DuvalGRS 2.0884022712708 10000 1.17080484375 12.800000190735 
DuvalGRS 0.33951184153557 6280 0.5579146875 5.3000001907349 
DuvalGRS 0.23506014049053 42200 0.94543484375 9.1999998092651 
DuvalGRS 5.1538438796997 2880 2.25429515625 2.5 
DuvalGRS 4.7368535995483 1770 1.540561875 3 
DuvalGRS 0.55750054121017 9970 0.94118125 5.1999998092651 
DuvalGRS 0.91822856664658 11600 1.302576953125 5.3000001907349 
DuvalGRS 2.8395009040833 18600 2.54313875 7 
DuvalGRS 1.5340629816055 52000 2.6153471875 10 
DuvalGRS 7.8596987724304 301 1.1920603125 1.3999999761581 
DuvalGRS 1.9964109659195 159 0.5536478125 0.80000001192093 
DuvalGRS 0.81441789865494 306 0.3997547265625 1.1000000238419 
DuvalGRS 2.4357175827026 1700 1.204813203125 2.4000000953674 
DuvalGRS 1.7684010267258 15700 1.8804634375 6.6999998092651 
DuvalGRS 5.243968963623 10400 2.97213 5.3000001907349 
DuvalGRS 1.9577261209488 138 0.4725086328125 0.89999997615814 
DuvalGRS 1.5267013311386 3360 1.179307109375 3.0999999046326 
DuvalGRS 34.67211151123 61.5 0.89438671875 2.2000000476837 
DuvalGRS 0.49418693780899 92500 1.6042990625 15.10000038147 
DuvalGRS 1.2106412649155 986 0.7113596875 1.8999999761581 
DuvalGRS 0.55690538883209 32300 1.36207890625 8.1999998092651 
DuvalGRS 0.43406119942665 548 0.3181389453125 1.5 
DuvalGRS 4.4663777351379 6930 2.48367234375 4.3000001907349 
DuvalGRS 0.28923282027245 48700 1.102781484375 9.6999998092651 
DuvalGRS 1.7327840328217 505 0.660240546875 1.6000000238419 
DuvalGRS 1.1299252510071 31400 1.91020203125 8.3000001907349 
DuvalGRS 0.32759562134743 11000 0.6389334375 7 
DuvalGRS 1.5187410116196 21800 2.02490421875 6.9000000953674 
DuvalGRS 2.1753101348877 1240 1.09002609375 1.8999999761581 
DuvalGRS 0.31806349754333 21800 0.91140390625 6.9000000953674 
DuvalGRS 1.9607881307602 2180 1.3110775 2.0999999046326 
DuvalGRS 47.302738189697 46.700000762939 2.17358515625 0.40000000596046 
DuvalGRS 1.3812942504883 16500 1.7700028125 6.1999998092651 
DuvalGRS 1.6054549217224 348 0.60483109375 1.2000000476837 
DuvalGRS 1.3470313549042 619 0.643195234375 1.6000000238419 
DuvalGRS 0.9568230509758 23500 1.62979296875 7.1999998092651 
DuvalGRS 0.79028242826462 2830 0.707100625 3.5999999046326 
DuvalGRS 0.73953342437744 92600 1.87621515625 16.60000038147 
DuvalGRS 1.1916453838348 57200 2.1863290625 12.199999809265 
DuvalGRS 1.9806674718857 2010 1.264323359375 2.0999999046326 
DuvalGRS 6.1475672721863 1270 1.62979296875 2.5 
DuvalGRS 2.0282247066498 5200 1.70202390625 3.0999999046326 
DuvalGRS 1.723716378212 17800 1.7232675 8.8000001907349 
DuvalGRS 2.0035200119019 16200 2.16933734375 5.9000000953674 
DuvalGRS 2.4377944469452 2440 1.4810709375 2.2999999523163 
DuvalGRS 1.9450635910034 103 0.395468671875 0.89999997615814 
DuvalGRS 4.6290397644043 382 1.026243046875 1.3999999761581 
DuvalGRS 0.41870558261871 35300 1.2558221875 7.9000000953674 
DuvalGRS 0.79779279232025 84900 1.88896015625 16.200000762939 
DuvalGRS 0.57956498861313 14100 1.085774140625 5.8000001907349 
DuvalGRS 13.550354957581 459 1.7657540625 1.7000000476837 
DuvalGRS 1.7856231927872 10000 1.79974265625 4.6999998092651 
DuvalGRS 0.25663897395134 13400 0.6133580859375 7.1999998092651 
DuvalGRS 0.68544179201126 6380 0.928419921875 4.1999998092651 
DuvalGRS 3.1666731834412 898 1.264323359375 1.5 
DuvalGRS 0.56134355068207 102000 1.757256875 15.800000190735 
DuvalGRS 0.6120337843895 22900 1.12403984375 9.3000001907349 
DuvalGRS 0.10473412275314 93300 0.62614671875 19.700000762939 
DuvalGRS 1.8802758455276 806 0.856093671875 1.7000000476837 
DuvalGRS 1.3523436784744 3810 1.0645140625 3.7999999523163 
DuvalGRS 0.40896657109261 24500 1.102781484375 6.9000000953674 
DuvalGRS 12.809235572815 172 1.073018203125 1.6000000238419 
DuvalGRS 1.7299560308456 4250 1.33232859375 3.5 
DuvalGRS 2.2720971107483 106 0.5109608984375 0.69999998807907 
DuvalGRS 1.2957910299301 31900 1.9696778125 9.1000003814697 
DuvalGRS 2.6526350975037 7280 2.08437734375 3.7999999523163 
DuvalGRS 0.92402058839798 1990 0.728394453125 2.7999999523163 
DuvalGRS 1.8537800312042 1880 1.102781484375 2.4000000953674 
DuvalGRS 1.6158913373947 3410 1.14954859375 3.5 
DuvalGRS 0.51059740781784 4940 0.753942421875 3.5999999046326 
DuvalGRS 0.55404961109161 3440 0.71561859375 3 
DuvalGRS 4.5955257415771 1240 1.68927734375 1.7000000476837 
DuvalGRS 1.9771723747253 9970 1.8337309375 5 
DuvalGRS 3.0909821987152 4950 1.64678890625 4.8000001907349 
DuvalGRS 5.9640254974365 1690 1.89320859375 2.4000000953674 
DuvalGRS 6.3514060974121 786 1.298326640625 2.5 
DuvalGRS 0.49020326137543 29900 1.234568984375 8.1000003814697 
DuvalGRS 1.9839360713959 1740 1.01348515625 2.7999999523163 
DuvalGRS 0.29037594795227 48100 1.12829140625 9.1999998092651 
DuvalGRS 0.31234973669052 129000 1.396078125 17.5 
DuvalGRS 1.1295341253281 2630 0.8220496875 3.5999999046326 
DuvalGRS 5.2076411247253 965 1.49806859375 1.8999999761581 
DuvalGRS 0.73930507898331 6940 0.996473828125 4.3000001907349 
DuvalGRS 2.8311533927917 1530 1.2600728125 2.2999999523163 
DuvalGRS 1.0264046192169 9840 0.928419921875 9.6999998092651 
DuvalGRS 1.110521197319 837 0.732652734375 1.3999999761581 
DuvalGRS 1.4627178907394 3120 1.0432528125 3.5 
DuvalGRS 286.67846679688 1 0.67728296875 0.5 
DuvalGRS 1.3445572853088 1030 0.792256171875 1.7999999523163 
DuvalGRS 2.0549378395081 5140 1.5363125 3.7999999523163 
DuvalGRS 0.65636616945267 95500 1.68927734375 18.700000762939 
DuvalGRS 1.4398626089096 3570 1.200562265625 3 
DuvalGRS 0.35100674629211 56400 1.02199046875 15.800000190735 
DuvalGRS 0.85356068611145 35800 1.55755875 10.699999809265 
DuvalGRS 12.019048690796 215 1.56180796875 0.89999997615814 
DuvalGRS 0.59723627567291 4970 0.6687621875 5.3000001907349 
DuvalGRS 0.26660960912704 7590 0.660240546875 3.7000000476837 
DuvalGRS 8.0884418487549 757 2.08862546875 1.2000000476837 
DuvalGRS 1.9077033996582 8740 1.66803328125 5.0999999046326 
DuvalGRS 60.797798156738 14 1.90595359375 0.20000000298023 
DuvalGRS 3.3037028312683 967 1.102781484375 2.2000000476837 
DuvalGRS 10.341456413269 29.700000762939 0.702841484375 0.5 
DuvalGRS 0.38328781723976 53300 1.217565859375 11.60000038147 
DuvalGRS 0.21101251244545 6490 0.5024190234375 4.0999999046326 
DuvalGRS 4.6589298248291 12200 3.0061084375 5.4000000953674 
DuvalGRS 0.67378056049347 32000 1.33657875 10.199999809265 
DuvalGRS 1.3743312358856 14500 1.71052140625 5.8000001907349 
DuvalGRS 0.58533751964569 30500 1.2388196875 9.8000001907349 
DuvalGRS 1.2293072938919 5370 1.209064140625 3.7999999523163 
DuvalGRS 20.89768409729 80.599998474121 1.69352625 0.5 
DuvalGRS 1.7074987888336 8020 1.60854796875 4.5 
DuvalGRS 2.7387938499451 52600 3.133526875 12.60000038147 
DuvalGRS 0.71654307842255 7070 0.81779375 6.1999998092651 
DuvalGRS 5.0171537399292 554 1.40032796875 1.2000000476837 
DuvalGRS 2.5107862949371 9360 1.8124884375 6.0999999046326 
DuvalGRS 2.5741047859192 14800 2.53039609375 5.0999999046326 
DuvalGRS 3.0869407653809 1020 1.14954859375 2 
DuvalGRS 0.68851345777512 5960 0.7794859375 5.5 
DuvalGRS 0.77129876613617 2620 0.796512734375 2.5999999046326 
DuvalGRS 1.7772226333618 2030 1.077270234375 2.5999999046326 
DuvalGRS 0.80215883255005 29800 1.5363125 8.6000003814697 
DuvalGRS 0.37285202741623 49700 1.289826015625 9.3999996185303 
DuvalGRS 4.655294418335 28.700000762939 0.5024190234375 0.40000000596046 
DuvalGRS 1.3126306533813 10400 1.35357890625 6.3000001907349 
DuvalGRS 3.5935339927673 11100 2.56437671875 5.1999998092651 
DuvalGRS 0.24465702474117 49800 0.775228984375 16.5 
DuvalGRS 0.52871090173721 382 0.3310559765625 1.2000000476837 
DuvalGRS 1.8024266958237 408 0.6005673046875 1.6000000238419 
DuvalGRS 0.59444564580917 7100 0.91140390625 4.1999998092651 
DuvalGRS 4.2892999649048 491 1.166553671875 1.2999999523163 
DuvalGRS 2.9026732444763 44.400001525879 0.2965765234375 0.89999997615814 
DuvalGRS 2.4010071754456 2160 1.272824296875 2.7000000476837 
DuvalGRS 1.2183814048767 6590 1.14954859375 5.0999999046326 
DuvalGRS 0.69983524084091 2430 0.698582109375 2.7999999523163 
DuvalGRS 0.59173423051834 7180 0.834816875 5 
DuvalGRS 0.21936786174774 17100 0.58350953125 8.6000003814697 
DuvalGRS 1.2591068744659 43000 2.109865625 10.39999961853 
DuvalGRS 0.83081513643265 393 0.4254544140625 1.2999999523163 
DuvalGRS 5.0973954200745 58.900001525879 0.694322578125 0.5 
DuvalGRS 0.8955118060112 232 0.4340151953125 0.80000001192093 
DuvalGRS 1.2840739488602 25400 1.93994015625 7.4000000953674 
DuvalGRS 0.87223738431931 6940 1.0985296875 4.1999998092651 
DuvalGRS 16.042512893677 230 0.860348828125 4.0999999046326 
DuvalGRS 0.40796482563019 813 0.24459166015625 3 
DuvalGRS 0.81694108247757 11700 1.166553671875 5.9000000953674 
DuvalGRS 0.79833495616913 148 0.25762630859375 1 
DuvalGRS 0.79896301031113 16800 1.3875784375 5.9000000953674 
DuvalGRS 0.41797325015068 9010 0.775228984375 5.0999999046326 
